Distress (0) vs Suicide (1),Video id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1,15.714229109279051,12.543250884377033,24.403129142224824,0.0,0.20361975744227107,15.076656451114035,0.7971228888301809,1.3180602826305063,0.06805361114889275,0.06931912959436555,0.0,0.00312482269944567,0.07800821728669155,0.0,0.04160657408012852,17.51865339175593,14.411602509610953,22.07167650162209,12.69747578219298,4.944359695393258,1.0778592193383993,10.7192085997655,8.892856960028542,0.22776783688939403,7.465448063800785
0,2,13.78280852267072,9.778359054047247,14.685533540763446,10.579458225272164,35.152840846703455,10.70134963079286,9.6514051009997,34.96848179320852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.612465736831851,11.550097674268416,6.994082234844557,7.267526847403618,4.8538414698726005,1.683416304690372,0.09304877156012198,1.6225960690853607,1.5028907837698198,6.851554976593343
0,3,76.7998148720362,103.79203618627919,68.14838891039592,9.899877777074005,13.122418116026294,112.36077343466938,16.075699385013227,10.211712445381254,7.864872316323446,8.551138837317806,6.626483446789579,5.730844118787328,7.578895997760398,6.44202127683273,4.320168391268281,57.202163731429636,54.69328796155565,49.3328726844076,39.404193132944506,37.6093984456286,19.395833898038994,31.374389901865985,10.890855655634855,4.2600562907731785,31.80456198459053
0,4,7.031161920347472,8.939311303138243,6.854200596911185,0.0,1.6705304356512505,7.3965349469318555,0.0,0.5924851457409537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.152210043648575,6.327350617985294,5.695259069825613,4.54240485885946,3.899038379943535,0.0,0.0,0.503792841692502,0.0,4.345633081276607
1,5,4.617241139553087,5.689017415864505,15.507236911774731,0.0,0.0,23.76622491230728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9216224282165735,3.7908998986642923,3.3510142411484356,3.5096703355707564,0.419491488752125,0.0,0.0,0.17795904690990522,0.0,3.9439267369181255
0,6,5.7209705228220775,1.7664352364056153,2.129137311955202,0.16104231448414894,0.9561208312644546,3.3055846746711617,1.7914472128490981,5.4904634487436015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8474653559545304,3.7084596362678757,2.0406157394949904,1.3323974252921869,2.338212478311799,0.32827223065244904,0.2563793556408269,2.994150470189433,0.0,0.621124808447854
1,7,15.197102611367837,17.345457138497622,11.041075030839016,0.3180761678412641,0.23085982392245444,20.9514475404548,0.6843238395706117,0.6367128624656249,0.3973871449503168,0.3906460758320532,0.38920020863326066,0.4073985352797216,0.6309477744938189,0.42136049085823574,0.0,11.179732742313961,10.808637650327714,9.23603866697029,11.82218917816601,0.08032572841227918,0.011793370019592787,0.11505282451709548,0.0,0.0,0.4153031476380218
0,8,95.46815561709128,157.06564853536204,155.20710210644003,14.110032493414264,14.942016647238738,156.46328680741067,13.701564512723584,16.803838371068757,10.800732137716613,12.18819345591843,8.87817939823353,11.194024763512514,11.370637946957123,10.009184235361646,10.349017550438724,82.07081126970733,78.75288546187272,66.62561618158311,60.96030402087407,30.749166531206708,13.190887974556487,13.764791448084871,7.130674633526315,7.634420299937569,30.528118898645108
0,9,8.991330546814535,3.705824154390964,0.23559330592020253,0.0,0.0,0.12579470137383117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.364176941802173,9.071509231331428,9.069750757617824,8.354338917866075,8.434322932145378,0.37532108508602957,0.43931581411394044,0.0,0.0,6.685078369757957
0,10,6.661280380299831,5.931892447267032,4.8596527797150335,0.0,0.0,2.524727937798281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774754786915758,6.211383373800131,8.236900393240438,8.410623572080684,2.0422489964361534,0.0,0.0,2.0451556131585167,0.0,2.2291862570859466
0,11,64.96526550251878,83.79114320326346,47.00944704726905,2.08199719190121,4.935907159611866,118.01723833351969,0.34476704778350675,3.612037041103572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14551422285784,26.566762830773254,52.783412240521365,9.035805807351702,4.34559424140129,0.0,0.0,10.35784508223919,0.0,9.528978982132855
1,12,9.683668299087373,4.256995208046323,4.228755732790101,2.2211387732413437,2.3421404027291293,4.812917323174727,4.924784151479665,7.67517819245416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.971335554813797,9.82803246475715,11.394497674738826,10.366182468813658,1.3867247397104567,0.0,0.033649159558849756,0.02184261424423757,0.0,2.4358677707352494
0,13,11.834678382119252,6.654105363415355,6.8164152003622345,22.48217307779261,14.832480942784503,32.291609080879084,56.113812374094394,7.84612515799076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251696932182286,10.603345671737904,6.201124406430391,6.239860374255494,0.13902089643147775,0.01471691780397884,0.07133019599591943,0.07148042176600973,0.08014894960818639,7.175969923783773
