Distress (0) vs Suicide (1),Video id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1,5.44161230058204,3.225677167644209,6.722787951341277,0.0,0.0,2.992545018248236,0.0,0.0,0.027188919239333007,0.030238331100636746,0.0,0.0,0.030268301062662217,0.0,0.0,5.888927048461685,4.535969980822624,6.815624660528607,4.906359803779605,0.4870511469437016,0.008521428098559894,2.8334824921379957,0.6861340032200831,0.0,1.3598679061685206
0,2,3.2719774715677823,2.006775540048512,2.257208265015715,0.22786709200690056,2.800532551501866,2.1448612066731143,2.1847240280051623,5.2530426586289805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9388778429877993,2.86476049847261,1.6941440768476204,1.9265191181426005,0.9812734070526186,0.5503134289578853,0.0,0.5546816583989085,0.5486609112690217,1.7479094078285056
0,3,27.671190469965758,39.47441774962237,24.150038668284058,5.439623937564954,4.981815125205536,48.35506275854284,3.6006411976805115,3.8306501201182646,3.466410010163337,2.9061912841493838,2.2425324482693108,1.763250396377302,2.8737144905823833,2.199945288613513,1.2795562800208409,20.280047440037837,18.230392223373748,19.004995387817512,11.95768742755702,15.23031276684535,8.443400640113826,10.553568877453479,6.435557285481376,1.4858631601684378,10.837264174174285
0,4,1.8952048151224739,2.4711870292952103,1.890452016993053,0.0,0.0,1.7565594784024958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6289380038581702,1.721115524395097,1.503572520520564,1.1595966435259806,0.9345705511051593,0.0,0.0,0.26794369856032874,0.0,1.0152338911601113
1,5,1.4217658651182457,1.290784456551045,7.548343400572888,0.0,0.0,13.292470946912868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2900819233147403,1.2257282436671517,0.9626794665465457,1.055183232740282,0.17446259671207123,0.0,0.0,0.13109329073996345,0.0,1.0603895311236131
0,6,2.214223886397511,0.5924751887113233,0.6351727995445869,0.0,0.13938582799244295,1.2993787110560946,0.0,1.6715696229015193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2643222904799938,1.455476522375267,0.8085481858716309,0.39979844386583485,1.1812695351265026,0.32827223065244904,0.11409019404619201,1.9706039969730549,0.0,0.18705582430464743
1,7,3.464812862710452,1.962646516272642,1.7032867748666467,0.0,0.0,3.3936191005671614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.623142962501264,2.508606829107248,1.5029259827455659,2.626766366037682,0.0,0.0,0.0,0.0,0.0,0.0
0,8,32.08773867392631,52.831017866638454,49.023650150134806,3.938585990895462,5.109411698858866,59.81288346782308,4.127331574389909,5.034294658509127,1.755587776207962,2.3864724182836867,2.255507164329802,1.433234945896876,1.522892159603127,1.7980932262080378,1.0824162841253537,28.59481231819135,26.59441035303355,21.099282349218754,18.045419368191233,12.746671776795653,5.305338819909879,4.140424303801813,1.6589430662061457,1.5740059045054677,8.128181121032098
0,9,1.503266063041827,0.7979344562974741,0.11413377204633676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017520595962639,1.78490286618624,1.8245880445535498,1.2950037142168365,1.5526504188307695,0.05248336667375085,0.07693360253887982,0.0,0.0,1.461580606338654
0,10,2.0056506418810445,1.5628658586255018,1.469856799399011,0.0,0.0,0.8160217117690826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5892138504191673,1.7949223091375959,2.2501906767936495,2.553516087727955,0.7794890126387102,0.0,0.0,1.113279120091457,0.0,0.6325008543237618
0,11,24.465905620655654,19.73252728385122,9.129236497555043,1.0244488202776512,0.6470409356044152,27.271159622494398,0.3227126814633261,1.6936505688599366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.374964665874891,4.138133596651521,13.517755023081508,2.966298908566175,1.332957572034756,0.0,0.0,3.0100773542115657,0.0,2.813094563865499
1,12,4.412023262994833,1.6899587656643125,1.7624426964885993,0.5096145805208966,0.9864399959254279,1.9048392241256495,1.1326952884081132,3.625609640797803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22220487074556,4.848377449489119,4.451212732071409,4.314723935051755,0.7703138636924586,0.0,0.033649159558849756,0.0,0.0,0.7863956296529234
0,13,3.2245671304282184,1.086803591732839,1.3988962361342032,3.785741620225834,3.1473512830094132,7.042780779145436,10.992577415162355,2.451774118130177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8230132812301596,2.8721844413005067,1.8603901008693406,1.7893459081301863,0.0033455731939290327,0.002397901683674223,0.0031385975005870995,0.0,0.0,1.814211468070625
0,14,2.16341773168548,13.877023483441189,20.599835566837182,23.307722087177083,12.644635085814642,10.395137751393323,23.015954130934148,11.742665599273954,14.674221280137575,9.46049545107881,12.581243931722309,0.02442039438997806,16.83575723491575,1.7346114121397722,0.027447633863900388,2.0176603006463805,1.9763679414233972,1.5876276022094715,1.0754155386812088,0.061729920661163784,0.025898871234329136,0.024589315324409788,0.024211763141791597,0.029120467500612958,1.9474110241738294
0,15,7.715363366790186,10.17232850596673,7.086013361899461,0.0,0.06525835705346286,14.948996473550489,0.1559093944910422,0.6882695208667465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.402335111039617,5.870359068207368,4.308550495432804,4.713022475977836,2.599184022439803,0.0,0.05477963726740556,0.0,0.0,0.19904972790985442
0,16,2.9827386861523264,4.071326694074431,6.734395729060172,0.056173327582544015,0.4578578636301956,5.217244457331596,0.057184003764689025,0.06272636065860204,0.0,0.0,0.0,0.05326137181235669,0.0,0.0,0.0562482355840685,2.7017409483804458,3.6898173867436856,2.7692364026657335,2.687165023466869,0.8809639201271477,0.6732861960551878,0.05082433103423164,0.11558762483937439,0.07587823974891685,2.5694241324959286
0,17,6.057725790590302,2.918710093211764,4.960531777979958,0.004887802752317573,2.9095876415157713,3.0088440472422113,0.19864583739450486,4.831406140501077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6127815786404005,6.278660683121624,4.022121591232566,4.402220155564439,1.4389457902588945,0.024273784513616208,0.0,0.7524704195758638,0.0,4.4880010899877725
0,18,3.662069993927666,1.7945816796479668,2.4661506898992562,15.793453453074598,21.660672517331445,2.0069816024834077,13.781233258155215,33.432100199777,0.08554335622315862,0.09219120117414695,0.009558363888466558,0.16773655616345876,0.0015293094808920592,0.006076525274080213,0.172928854122402,3.062330693454916,3.0377192309909566,2.02044096476337,2.513672487731726,2.107573562297616,0.0882013700102369,0.9686181829041467,0.03619795377856093,0.00732311462411335,10.377268577135448
1,19,1.3057442079718427,3.8803989803700034,0.8178195386813041,0.0,0.0,3.7767088113466745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01580790555271,1.2625402283552645,1.703096387423315,1.2027912059850754,0.6425098385357831,0.07014713246996805,0.878992384022108,0.0,0.0,0.08424297237016944
1,20,2.576323567035088,0.06010969105343686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161121725597428,11.515617477722,0.7757935692410038,1.1103597626516724,0.0,0.0,0.4036847952641175,0.0,0.0,0.40652360864587617
0,21,1.8538440728974435,10.38219378628689,25.079790732508503,0.0,0.057869713055279035,5.229033894625199,0.0,0.02460788785306437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4583942045405307,1.599531259262956,0.9374354172986308,1.1664731109245408,1.105216066626399,0.0,0.3337044561639723,0.0,0.0,0.12228564208894736
0,22,11.386590262394655,0.38886381297115674,1.0681822192782464,0.0,0.0,0.9008835292284253,0.15021502667551337,0.47795687346945503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751513184611576,7.67720230975269,5.842617644234872,4.816831888440799,0.6956104449822852,0.014859014766551009,0.03586862118875087,0.0,0.0,0.5075428825902732
0,23,5.249773562352634,2.153796551299769,4.377507243091888,0.0,0.0,2.118264757735994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189547661418253,5.2298764030474425,4.173708945043552,4.1681948491724725,3.8083609767167568,1.1810095868655042,0.987448318414617,0.47271444182255673,0.0,0.5380163965662438
0,24,9.110998363912586,8.468112867872632,6.486931976017972,0.011860898603876695,0.08984331196367318,12.741953962159878,0.10693735735103209,0.03128905616319794,0.0,0.0,0.20741013722833596,0.0,0.0,0.11605621003486388,0.0,8.152192140627225,10.016428198113092,6.83441146845218,7.186397769339305,6.854887317599206,3.1192815222408345,3.5962043527226766,0.0,0.0,0.6010393759991562
1,25,30.291253115986933,5.551303681593329,0.6058447560996549,0.0,0.0,7.595170252112047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.773839775946286,24.243176411067203,16.8253507576781,18.112378480041713,8.055695252480549,0.49879944494710443,14.813811699770033,0.0,0.0,1.254375997100451
0,26,1.3391947145476437,4.478568049543804,1.8374771190148453,0.8024147012804836,1.644106695890306,1.8157371184596613,2.7703932066030643,0.43046527697058223,0.7620202002357003,0.4653216623408344,0.1409640176687952,0.0,0.7823440065471229,0.1451984649219435,0.0,1.3550713975142752,1.3771231041823735,0.7839422002486129,1.0534077700714115,0.0,0.0,0.06085219650058571,0.0,0.0,0.3529595071557554
1,27,5.514339170026722,3.381116230150538,1.4063433776847651,0.0,0.0,3.3490871932056243,0.05831667415607095,0.7414369717505903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28729717170565,4.929949492213265,3.838508475446544,3.301314916875238,0.45958416521413337,0.0,0.0,0.0,0.0,3.265721721999089
0,28,6.452641675421124,2.6813409507236137,2.8155847198207926,0.5423134295085486,1.6378112355234586,3.329916389475152,0.3915164106932634,1.472540971555684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0950457296264333,2.0287482655306084,2.205603179762895,1.3500792683880114,0.00023711458986140185,0.0,0.0,0.24894665724480303,0.0,0.893965146598345
0,29,3.4525958607849505,2.243556944451727,1.8877610836434546,0.07827191947526733,3.597114304236911,3.2125247098893683,0.2157301557438515,6.559169826377463,0.0,0.0,0.0,0.25623637612929023,0.0,0.0,0.0,2.870551420439291,2.809583810520689,1.8427280756713886,1.6337579795783683,2.8949894915388623,0.7051996807144691,0.0,5.396936523863399,0.572826439076458,2.253601716222605
1,30,2.925259783534163,3.068726146201511,0.9921475864601048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516633813689286,2.535348899261326,2.7386132946319806,2.9762325132520533,2.8221167193313574,0.0,0.3222988723553876,0.12428956236889183,0.0,1.587965733983765
0,31,10.11722912764789,22.14176652622559,18.692428579360328,5.507106846148037,8.070543763601252,40.30037006630707,0.4764225051614347,2.850386046306814,0.7781148773924434,0.8273726206696829,0.7288765030752647,1.426737945043445,0.807451108333919,0.7720838008675557,1.396020574147802,7.372613496769928,9.007516476795228,9.597824900173736,6.422240998481654,9.022191353606376,0.8568066673000891,22.188035056424436,3.8356652341309614,1.6562078061749688,7.472511073888211
0,32,2.773772937598957,1.9076764779392161,0.995534751639962,0.006041719419307716,0.0,2.886643475867191,0.04804759965475823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.242885760207819,2.515029704025247,1.9861535446299257,2.7469991733607624,0.4227577605254202,0.0,0.19996535519743985,0.0030993944244550064,0.0,0.0
1,33,0.9612763303489267,1.9024219567401517,2.2778236242806154,2.024540765744083,2.347248777496328,1.1894806011405523,4.121409181579082,0.6662441791055901,0.0,0.0,0.22628464032580986,0.5842420717864001,0.0,0.0,0.5645760790474594,1.0714467600090658,0.8836891626639121,2.022882050257943,1.0755370077347262,1.552180767482755,0.03700175625085915,0.6014082355702763,0.0,0.0,0.6528143439483822
0,34,3.148016016276649,17.22209941195552,29.22146766251173,0.5716262242625523,2.0661134029665744,47.381510191550646,10.142923729675717,1.299500192797282,0.3608783650514407,2.115590808755883,4.276121767546483,0.07530094238587676,4.303081049449302,6.920454162277255,0.3592069601815294,2.699117581431681,3.0212562016455533,2.015637120948152,6.098993841818645,0.09912286832849057,4.2803423449362926e-05,0.3680622149114979,0.0,0.0,10.41031506571771
0,35,2.1624834122498875,1.4804942783930461,2.70033248607743,0.0,0.0,1.568826865475966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9844867930908536,1.9369587578717047,2.6592924563566576,2.440488497157075,2.0779430871095657,0.0,2.763739084054026,1.3926545072438312,0.0,1.9784549996523166
1,37,41.827161123622005,2.3745809994021756,0.7872054321550718,0.0,0.0,6.278230243078915,0.0031108514780366,0.021389794987702812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.715404441190003,10.076277329627557,20.71326779533448,3.3366826970744765,7.725776320218803,5.517011201097873,0.0,0.0,0.0,20.711797631366114
1,38,2.7119909095341956,1.3326319498301453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3127586872248593,2.895564329331773,1.215403901878581,1.5655443865389487,0.8306479325325732,0.0,0.06019377961046491,0.0,0.0,0.10524382022376066
1,39,0.17871788077302217,0.21128376148579722,0.1784069351546351,0.0,0.0,0.3330269051852512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16769885409188737,0.11625763732140469,0.28073527383626945,0.14607715507027677,0.16520726820115048,0.0,0.03174277477287833,0.0,0.0,0.023985375970972854
1,40,1.0411802772979897,1.713787965345433,1.3844463749240994,0.05025014939189911,0.02988644556322954,2.913877149940171,0.0,0.015469212924486327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009712628416266,0.34795113036677183,0.6365081643871912,0.9952282315121611,0.0676321969192132,0.0,0.045968369652951306,0.0,0.0,0.0
1,41,4.382990552233098,14.213169488775048,26.086099985095085,0.00608203125000002,0.29610945694128904,24.831688138062702,0.0,0.5711263128983494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.457877822140562,3.4532522462095194,3.631792923166761,2.8798056279372495,0.7100133541611832,0.0,0.00769925699739482,0.6766842490273012,0.0,3.0832631350315705
0,42,14.3015674618723,7.464772451801826,7.0913810543934765,0.45003406101434185,0.5480825103517105,10.7743883772639,1.3812455695341133,1.3046118503026953,0.03631227315534573,0.053824926778411906,1.1918107177186363,0.21224054515880222,0.030707905073902062,0.860093359288622,0.12127912672276389,9.49902461978183,10.968866446663844,10.790894404796246,7.184748056091443,7.682880145104416,0.6495299351573717,1.8271203006708283,0.8018318378875695,0.0,6.342200100422149
1,43,3.5521027775375433,3.6768361841256914,7.632082345759972,0.45278623401338164,2.9277011698781,3.357838738568302,0.41431321902278506,0.5518216106766438,0.0,0.0,0.09648896350826791,0.0,0.0,0.028230483519496807,0.0,3.218381905608303,3.2337652579268665,2.275162430744293,3.2107126157222234,3.8868909372173825,0.4997769564273483,1.5620774192270115,8.839072314998425,1.2329481609718724,0.43333573673606307
0,44,2.1353514884811795,3.1949689111120816,3.0468370605123796,0.0368102457308332,3.8261366603171822,8.642960648907108,0.22945748495993554,3.6561570347496035,0.0,0.0,0.0,0.7958707305613594,0.0,0.0,0.0,1.7379182587927948,1.9145835742047286,1.482782594628721,2.2675145417862588,0.19939649707728127,0.7830104507237204,0.0,0.46422316231330657,0.7902532616003093,1.3546482287440875
0,45,27.213629409340452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76857073822212,3.682556973905044,0.89629497382729,2.758911448250957,4.611044088345916,0.1451215698965142,1.1072725036565958,0.0,0.0,0.10738049303327371
1,46,2.589044941874437,1.5464437021255075,4.275064125398657,3.4490851266141878,4.828176444929973,0.8539742364058722,1.8962771093882167,2.8707696641725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.077203732289122,2.71168516223307,0.5213675205847644,1.200757941042366,0.9028069234665643,0.04960764710226352,0.0,0.12250186246812923,0.011898341822619767,1.9300370204490216
0,47,4.844743123254295,7.974021353589973,8.330188135003427,0.0,0.0,13.596013503803992,0.16652174934162237,0.22559012040494247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.836703120063476,6.364933194218931,7.391922774905673,9.813605138030265,0.07582756794590285,0.028627876284562828,1.6088952683071462,0.0,0.0,0.14323203622117428
0,48,3.107987429107634,7.687891121024251,1.7266904333132582,1.8874537453607774,1.1239514543626767,5.394701440707202,0.0,0.6720923357100508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4454467931345114,2.6052984224079365,1.6258863045430831,1.2440241416134674,1.5626975692005167,0.0,0.0002794397801584496,1.1467414253071135,0.0,1.5815440954896238
1,49,2.477579505758135,1.3316907720101236,0.0,0.0,0.0,2.20073391492913,0.0,0.006315466728999033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388334912084465,2.0359052198422583,2.594167542138418,2.9043128039521178,0.2044714519194395,0.0,0.3282876561895722,0.0,0.0,0.14022555366438477
0,50,4.832295234914484,1.8273871820740175,2.5169906271153786,1.0911414623937292,3.140553275905068,1.7880845482251584,0.23115551422437297,0.49188510931731966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118279174846696,4.36299200884368,2.3886855783287784,2.821408270659433,1.1559806997926803,0.0,0.02710608136835291,1.5357185261807231,0.0,3.137929080033256
0,51,2.232340155125211,0.2763592725294624,0.9838580072933566,0.0,0.014794672806365861,0.010958666460647777,0.09359421948355676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.410859945560204,1.9407751446519543,1.4989610535639295,1.7451735851179662,0.9934156003720425,0.08706229451401365,0.1957266176302304,0.0,0.0,0.7255046869047505
1,52,4.434864917639855,2.153008104925974,7.006261769017176,8.557848560722343,0.04771917943040223,2.7890691768235123,0.10950029757024853,0.0015628055353280226,0.0,0.0,0.026737857072544807,0.0,0.0,0.01747282039339314,0.0,2.381159176788015,2.5426294054052394,2.7296185197670844,3.7877201000070273,1.6647939138731749,0.0,0.11560162103610144,2.4258696827203043,0.0,0.5416079226453058
