https://www.youtube.com/watch?v=s9CiuPXWMXs		why i feel like ending my life.-s9ciupxwmxs.mp4	Unavailable	
https://www.youtube.com/watch?v=N1kNNYie2u0		why i HATE my life..	hey guys so I have really bad lighting so I'm really sorry I'm not wearing any makeup or hair extensions or literally anything before we get into this video if there's it's gonna be long it's gonna be a long video and I do jump around a lot my mind is very much all over the place all the time so I'm sorry try and grasp everything as you can try and listen as intently as you can and yeah maybe grab a snack if that's what you want I'm just gonna start with a quick summary of when I was younger pretty much when I was younger my sister has as an actual mental illness she battles with bipolar manic bipolar disorder and depression and anxiety and we didn't know that I'm growing up my sister is eight years older than I am so say if I was eight she was sixteen or if I was you know ten she was 18 and basically around those age groups for me and my sister was when my sister was exhibiting symptoms of her illnesses and my mom didn't know you know that was my sister was my mom's first child so she didn't really know why my sister was acting like this she kind of just thought it was her acting out and just being a rebellious kid you know but my sister would take things a little far for example running away or just doing pretty much every bad thing that a parent is caution towards their child or like tries to prevent their child to do my sister did so pretty much she would go out with friends and lie about where she was going or she would have the friends pretend to be say their parents or something and lie about it something like that just pretty much all those horrible things there's no way many times and basically like I just needed to give y'all a little backstory of like my childhood and then growing up also we didn't live in like a big fancy house or anything we lived in like a two-bedroom apartment that was a very small apartment in New York my sister I don't think I don't think did much when I was a kid in New York but when we moved to where we live now which is Georgia my sister had been older and she started exhibiting signs and you know there was just basically a lot of fights that I experienced and they were pretty bad fights that was just what I grew up with I cried a lot growing up I was very scared a lot I'm trying to not cry either because I don't think it's really gonna do anything if I cry but I'm sorry I cry moving on from that all my life I I've also been very very very protected and I don't believe I've been protected and the most healthiest ways I think I've honestly been protected in the most worst ways possible like I said my sister used the light of my mom a lot and pretty much not be a good child at all and my mom took that out on me she tried to prevent me from doing everything my sister did like she basically took everything that my sister did and then all the consequences that she might have given my sister or try to maybe give my sister she threw it on me also and basically I was on to go out kind of mentioned this in some videos in a video before I think it was my mom but I didn't really go into as serious it actually affected me because this is something that actually does affect me daily even now and I'm 20 years old I'm 22 I can't do anything nothing on mom basically never let me go out I couldn't go to the movies I couldn't go to the mall I couldn't hang out with friends I couldn't go to anybody's house nobody would could come to ours and my mom never wanted to drive me anywhere she would always say she was too tired after work um which is understandable yeah she was a single parent she just had to take care of me and my sister so she was tired and you know my mom does have her reasons for things I believe ultimately she does my mom doesn't mean any harm but I don't think she realizes a No most parents realize when they're doing wrong for by their kids and I don't think my mom realized that for me because she treated me as if I was a second version of my sister and I'm nothing like my sister I don't think that's how you should treat kids I don't think that's how someone should treat their kid and trust me I mean I've gone I've spoken to the few friends I've had about this I've spoken to a therapist about this therapist wasn't even really an actual therapist I mean I guess he was but it was a counselor that they gave us through the school that's a whole other story but I've tried talking to other people about this they've even tried talking to my own mother and I'm saying all of this before anybody tries to come at me and say oh well maybe you shouldn't post this maybe you should talk to somebody like I've tried and I feel like honestly I'm at a point where I don't know who else to talk to and so I was never really allowed to socialize I wasn't allowed to pretty much do a lot of teenagers did growing up and of course I couldn't have a boyfriend either so on lately with learning things about people and experiencing like fake friends and experiencing how guys treat women and I'm I'm just late with all of that and it sucks because I'm not a point where mentally I feel like I'm mature and should be in a relationship with a man that actually treats me right but I've just been dealing with so many boys that's all I'm sorry to like it just sucks sick do not shelter your kids as much as I was sheltered like look I feel like you should let your kids experience life you should let them experience heartbreak let them experience how horrible people are because as much as you want to protect them and you want to keep them happy ultimately here so hurting them because they didn't get to experience I'm gonna stop crying my camera just fell how do you just broke it but it just fell so I'm sorry if the position or lighting is different or whatever but don't shelter your kids as much as my mom did to me anyone that has kids was going to have kids don't do all of the things that I just listed in fear that your kids going to die or that your kids going to end up with the wrong crowd because unfortunately and I know this I'm sorry if this sounds heartless I'm sorry if this sounds horrible but everything happens for a reason I don't want to say people die for a reason but I do believe that God knows when it is your time and unfortunately lots of times people think that kids are peer pressured into things which some kids are some kids are peer pressured into things but some kids also voluntarily choose to do bad things and you have to realize that that is your kids decision they're going to learn and they're going to grow from their decisions you cannot prevent them from doing what they want to do because ultimately they're still gonna do it they're still gonna learn on their own their own way because you're not teaching them it's not your job to teach them the only job I believe a parent has towards their kids is to love and accept and support them not change them not restrict them not challenge them not ridicule them don't punish them don't be negative towards your kids because all your kids gonna know is negativity and what not to do not what they should do not how they should handle things not how they should deal with things cuz honestly I don't know a hell of a lot of things because I wasn't allowed to experience them I don't I didn't know people treat you so shitty when you get older and that people lie and people are manipulative and people are actually pretty freakin horrible on the inside I didn't know that I was I know and I know high school doesn't tell you all of these things you don't learn all of that in high school but I probably would have been somewhat more you know aware of these things if I was able to actually go out and going back to my whole family situation my whole family is foreign maybe you should have started out with that but none of them are from America they all came from South America from a country called Guyana I feel like I'm kind of getting ahead of myself in this so I'm gonna backtrack uh but basically when I was a girl wasn't I'll do anything I never got to experience a lot of things I'm very awkward I'm very socially awkward so awkward and you know growing up I was also extremely restricted on everything everything from my clothes down to my eyebrow shape I couldn't do what I wanted to do and as my sister got older she for some reason became like a second mom so it was like I had two parents I don't know why my sister thought she could do this I guess she felt in her way that yes like every other sister is protective of the younger sister but sometimes my sister would take it too far - and I would he yelled out a lot I was yelled out a lot to help my childhood hey even get yelled at when I cry and I get told to stop crying so whenever I cry now it's actually an automatic reflex to try and make myself stop right because I've been told every time I cry to not cry I don't have a reason to cry don't cheat your kids like Craig's okay but I mean that I was a strict is ever instance if when I was younger I wanted to pick out clothes safe you know when you're kids you like to pick out like bright things cuz you know you're bright and happy and whatever and I remember a time I think I picked out something that was red because something that was red and my mom made fun of me my mom laughed at me she said I didn't know anything about fashion and I've been told this for years I would get laughed at have you laughed at for a lot of things and one of the things I would get lapped up be closed and it would be like I didn't know how to dress I didn't know style I didn't know fashion I didn't know what I wanted to wear I would always get told I didn't know what I wanted growing up my mom still tries to tell me this and 20 and she would say you don't know anything you don't know what you want you don't know like that's just what I would get told so growing up I kind of got some point that I didn't I felt like I didn't know what I wanted but a bigger burning thing inside of me would say that you do know what you want you do know what you like you just can't get it with my family I feel like it should be that oh you know the way my family treated me I know how I'm gonna treat my kids like my kids are gonna be like this because how I shooted I could never say that like never I know how to not treat my kids because of my family and by family too because I'm not just I'm not just talking about my mom my sister I'm also talking about on my dad's side and on my mom's side all her aunts and uncles I mean all her sisters I mean they're all very very very strict very strict on my mom's side the family the women are very very very very conservative you have to cover up you can't wear certain things or do certain things or act certain ways like you have to be extremely extremely proper and it's kind of like that on my dad's side as well everyone's extremely sort of uptight they're both very very uptight parts of family but another thing is that one's also very judgmental very judgmental and I know every family has their own quirks I've been family has their own drama and issues and stuff like that but it's just like I've gotten to a point where I do not want to be around anyone in my family except for maybe my cousins because they're closer to my age and they can relate to me I am such an expressive person I like to express myself I like to go out I like to do things go on adventures I mean I consider adventures but I could literally just go to the store or go to the movies and it would be an adventure for me I would have fun or I'm gonna walk in a trail somewhere go on a hike or just stuff like that that brings me happiness those moments make me happy but with my family those things don't matter you know for them when they came to America and I'm trying to explain to y'all how I believe their perspective is they came to America with the sight of the quote/unquote American dream to get far up in life to be successful and to have a better life they basically built up their fortune at this point and that is pretty freakin amazing look that's great for them but growing up as an American child and experiencing things completely differently you have a completely different view on the world my camera died again so I had to change the angle again and I'm sorry I don't really remember who I was but I'm gonna try and go back to where I was talking about then restricting everything I wasn't allowed to do what I wanted to do three years and I mean years I couldn't pick out what I wanted I couldn't literally do anything I wanted for a long time probably until my junior year of high school was when I was actually able to dress how I wanted no I take that back sophomore year of high school so I wasn't allowed to literally do anything growing up and it affects a person like I said before I would always get told you don't want this so you don't know what you want you don't this you don't like I would always get told that I didn't know what I wanted when I did I couldn't even go to someone's house for like two hours like that wasn't a thing that wasn't even a question and to put in another perspective of how my mom was towards me trying to see other people she say if I asked her same there was a girl named Cindy and I want to go to Cindy's house my mom would say no the Cindy obviously shows know who Cindy is she's never met Cindy she's also gonna know these Indians but she would ask me these questions and I would say she's a girl from school my mom would go you want to go to some random girl's house from school that I don't even know and I would be like well you can meet her I don't want to meet her well you could meet her parents I don't want to meet her parents and that's how the conversation would go every time if it ever got any farther than that you would say where does Cindy's parents live they live in this neighborhood oh I don't like that neighborhood you can't go there my mom probably doesn't even know majority of the neighborhood's that I've wanted to go and hang out in people's houses like where they live but she would automatically say no you can't go there or if the neighborhood was like 30 minutes away - my mom and my whole family that lives in Georgia like everyone on my mom's side 30 minutes away 30 minutes away you guys is like I'm driving like a day like that's how they make it seem like you're driving 30 minutes you have to go that far that's the response I get oh and God forbid it's an hour an hour for me or I'm just jamming out to music and honestly not caring I'm just excited to get to wherever I'm going feels like above most 15 minutes an hour to me is not a long drive at all it's not especially if I actually want to go somewhere it's not a long drive 30 minutes is basically like five minutes 30 minutes is not long at all if I maybe in 30 minutes of traffic yeah it feels like forever but if I'm 30 minutes driving somewhere it's not far and in Georgia if you live in Georgia and you can relate and I might just be anywhere in the south in general everything is far coming from someone who used to live in the north where you can literally walk to wherever your destination was you cannot do that in the south you have to drive so whenever someone says oh it's down the street down the street literally means it's about a ten minute drive which would translate to probably a 20 to 30 minute walk in New York if you say oh it's down the street down the street literally means that most like a 10 minute walk it's very different mom would only ever want to drive me places - growing up she would ever only ever want to drive me places before I got a car that why Wow most like 15 minutes away driving like my mom never wanted to drive me somewhere that was longer than 15 minutes away because she was tired I don't know which I felt like after a while it wasn't that she was tired it was just that she just didn't want to and honestly like if you guys think that by the end of this video if you think I'm exaggerating if you think my family and my mom the way I was shooted is fine like if you think this is all normal comment down below maybe maybe I am extremely sensitive I know I am sensitive but maybe I'm oversensitive maybe I'm I'm just too I don't know something like maybe I'm just maybe I'm wrong like tell me tell me if I'm wrong tell me if everything that I've been said so far that I've been treated so far it's fine it's okay cuz apparently my family thinks it's fine whenever I bring it up to them so maybe other people think it's fine too and then of course there's the fear of like dying you know my family thinks that they can't trust anybody which is fine like yes you cannot trust people that you just meet especially if you don't know them but lots of times there are people that are pretty harmless it's hard my family also as I said before they're very judgmental they feel as if school is the only way school is the only way to be successful in life the only way and yes to a lot of people they feel that a degree is the only surefire way to get any form of income but I personally as someone who is extremely open-minded I don't think that I think now that times are changing things are evolving there are different ways to create income for yourself getting a degree getting a piece of paper that will please society that thrives on how far your piece of paper has gotten you it's kind of sucks in my opinion that we live in a society that says you need a piece of paper and by piece of paper I mean a degree but it's ultimately a piece of paper that says you did this many hours of school and you know this much amount of knowledge and that's how much you're worth and I mean that's how much you're worth because that's how much money you're gonna make so that's how much you're worth I don't think that's okay I don't think that's accurate I don't think that's the only way either for instance I have a social media account I do make income off of this I was at one point which I'm not right now because if I were I would have definitely moved out at this point I was making income enough to pay a whole semester of college I didn't have to take out loans and it kind of sucks because I would love to move and get away from the environment and I'm in but there's like there's all their obstacles with that my whole family as a reason I've been trying to convince that YouTube is actually okay there's a time right now in my life everyone's on vacation everyone's out of school right now right I'm thinking about not going back to school for this fall semester meaning from August to December and they gave taking a break taking this break to focus on my channel work hard travel do whatever I can that makes me happy truly and try and make a living off of it instead of working my butt off having anxiety attacks not being able to sleep overall becoming sure at least had all because I'm trying to get a piece of paper that will make my family happy aka something that y'all didn't know is I actually wanted to take a break before going to school I wanted to take a year off and not go to college right away I wanted which would have been fun I would have started college maybe like 18 turning 19 like that's not bad at all but that would have been if I had to I wanted to that timeframe where I was gone for months my channel if you followed me for a while I was gone for months at a time in my channel and I was because I was in school I can't handle both me as a person I'm not capable of putting hours in a day at least out eight hours a day to studying and doing the homework and doing stuff like that for school and then trying to put another 15 hours into creating and editing and thinking of content for my channel I can't do that I can't do both that's not me that's not how I work when I'm dedicated on something that's the one thing I want to focus on when I was in college you guys that I was so sad I was so sad I became a person that like yes I was more free because I was not in the control of my mom and my sister but I also was unhappy because the while I was free I was trying to please still please everybody around me when I went to college my mom literally told me don't dress how you normally dress don't wear what you normally wear and tone down your makeup because when you go to school you want to fit in with everybody I was told to not be myself so I could get a piece of paper that would please other people I just I don't understand like I want so badly be able to be on my own but unfortunately even at this point in my life like if I go and I went and got like a minimum-wage job or even a job that paid me a little more than minimum wage my family would look down on me they wouldn't see me as an entrepreneur as someone who's working hard at a young age to try and get to their goals at someone as someone who's determined as someone who's actually doing something they enjoy they would not see that because I don't have a paper behind what I'm doing I don't know what to do anymore another thing as I right now if she helps me pay for my car which is great because like like I said I don't make as much as I do on YouTube I could probably make enough to pay for my car and then have maybe money for groceries afterwards but that's about as much as I have right now another issue is even though I'm still restrictive you know I can't move out right now I can't live out on my own right now as much as I want to I can't and because I have to depend on my mom right now for some help she uses that against me he says because I'm helping you with your car you can't drive it this far the other thing is it's more it's a bit more complicated than that too because like her name is on my car so if you know anything about cars like she is she does partly owned the car with me but it's just that was more for like helping me get a lower cost on the car you know that's something that I would think a parent would do because they're just trying to help their kid not hold it against them and say hey I helped you with your car so you can't do this with it I don't want you taking it here I don't want you doing this and it's like yes they're like I understand yes because you're helping me I get it I get it I do I do trust me I get that but another part of me doesn't get how you know even if I do do YouTube as full-time I've suggested it and then go get a part-time job get something else like that she will tell me no because that time I could have spent getting a part-time job and you know in my opinion it would help me be able to take everything over for myself and eventually move out because I would have two sources of income coming in and I could save up more easily she goes no you could have spent that time going to school I know I'm hurting a lot on the inside and it's a constant issue for the past two years it's been very evident it wasn't that hard growing up you know I just kind of I did get sad coming up because I was over stricted but you know I just did it and let that bother me that much like I tried to not let it bother me but it's just what do you but dealing with this risk [Music] hc' gets very tiring at times and I try with all of this I tried I try to put out good content I try to be happy my motto is to stay happy stay positive and stay coming because lord knows this world needs that I know I need it no I don't want it but this video because I feel so bad because I know my family does watch my videos and I'm sorry like it so I've been feeling and I don't want to put this part of me out onto the world so much it's not what I feel like I should be expressing but I do want to be real with y'all in terms of my feelings I don't know what to say anymore I'm trying to figure out the direction I want my channel to go work it needs to be done that needs to be done I'll see y'all in my next video	Character count: 23887 | Duration in seconds: 1668 | Characters per second: 14.3
https://www.youtube.com/watch?v=DeVjocbPIMY		Olivia Penprazes Last Video ~ R.I.P beautiful girl	hey guys I'm just nice a bit last few weeks everything's just going down down like in my favor I just can't anymore I was holding on to my man I called my Dublin I have my own Friday sorry I know people say I mean what to them but I don't and I think I couldn't believe that if I'd a manatee I'm sorry I know that a lot of you may know what tonight	Character count: 348 | Duration in seconds: 157 | Characters per second: 2.2
https://www.youtube.com/watch?v=7yj2FNYi8q0		Blake Coatney - last words before he committed suicide.	hey everybody I'm over at my brother's a grave Cody you know these fasting laws have been feeling pretty lonely without him and uh in that I broke up with my ex and I you know when you really love someone you try to do everything get and you feel like you give it all but the other person just don't think it is you know I just don't know what to do anymore loving this is a way you know go through my little scrapbook she made for me here's the pictures I mean Cody did did everything just don't appeal it they would you know one of my friends came to me the other day and told me that another friend what I thought was a friend he told me he was screwing just screwing around with her you know I didn't want to believe it but then there was just more facts that kept adding up and you know I don't know if their church this day you know she said they're not a true but they just don't know it just eats me inside you know this would mean the my brother Cody would just like you know he was in love with Queen and I guess is the same situation with me I love Thailand you know I'm not gonna say any names of who did it but you know you are and you know what you did to Cody while you was in the hospital was wrong but I'm tired of the way society is today with no no nobody wants to be loyal to their partner this ridiculous and he kills me you know how can you be in a relationship with someone and then go and cheat on them and do all this you know and say you love that person's bunch of bullshit now when I won my buddy Cody first lady don't before he passed away he told me that all he wanted to go fishing with me you didn't let me with my have a vision for this is what you just think it's time for me to come home workers I'm not doing anything with my life you don't want to it's like a big ol dallart monster people love with on the board mom help until you love you next boys beautiful best friend thanks for always being there for me the thing is I got a little more of me and nice that one from you you know some people just take it for granted especially meeting you and I hate it is not right you know I wish I would look see anymore and you want me to go to the beach and go fishing with you when I was younger but I wanted to say is I'd buy the games I'm sorry I don't wish to spend more time with you good oh no you gloving care about me that's better nothing it you just like me it won't do you know we get attached too easy and I love you Oh hope you have a brat Pichet who broke break you're beautiful and all of you no no we must know eat all the time but can I told you I hated you a lot I love you broken you know just because I said those words I mean them in true love you yeah you're gonna be an athlete like no reset I love you and let those friends who always tell it to me about everything niggling would be Jake Alec that would encourage you guys we're always there [Music] ladies get little bored mister so much and I'm mr. Cody them so much you know I gave this to Tyler but on your anniversary this is forever and always I really thought we were gonna make it but I just felt lonely let alone you know I get oh my god I shouldn't get all that much but I did this is my ball I love you Tyler always have always will and there's names out there that probably had mentioned but you know you want this ring on does he go this is me saying goodbye [Music]	Character count: 3385 | Duration in seconds: 512 | Characters per second: 6.6
https://www.youtube.com/watch?v=P8JpIvywtyU		Raw video: 'Dragon' crash survivor says final goodbyes	everybody that's all I can really say I've said 30 this morning I'm laying here ever since about 50 feet down at the ravit just want to say I love you guys saris being stupid but you know that's what I do I'm dad love you nor do you love you Burke and Marni caring that I love you guys take care you got a broke during them ribs maybe back I love you guys take care of the puppies for me to give Jimmer and Ruger lots of love for me and Rocco dodge and Kimber Rocco Rocco dodge and tango I miss you guys see you soon hae-sun clock gotta use my flashlight to wave somebody down I think I've moved I gotta try to get it up I think it passed out definitely conquered some lungs oh love you guys ah yeah I can use a drink of water they're just like 50 feet away all right love you love you corny love you mom dad hey yeah take care [Music] Hey Oh where's that body 10% battery that's 11 o'clock man I wish you would tell call Timothy and tell him you got a husband out there that has injected into the 10:30 in the morning I love you I don't know what to say hopefully hopefully be able to sleep and get to state trooper in the morning I love you good night love you sweet dreams	Character count: 1175 | Duration in seconds: 244 | Characters per second: 4.8
https://www.youtube.com/watch?v=oUS9FsP_GpY		I love you guys infinitely - Leda Muir's (hailedabear) goodbye video	hi guys um it's Lita and I don't even really care how broad this video is or how real it is or anything um but I'm gonna be deleting everything tonight and it's really hard because it's such a huge part of my life and it's been such a huge part of my life for such a long time I just can't handle this much pressure there's so much pressure on and I can only handle so much of it and I've I would have stopped this long time ago I would have stopped YouTube very long time ago but I just wanted to make you guys happy seeing that I was able to make you guys happy this is the most important thing in my entire life I can't be happy anymore I just I need to focus on making myself happy and to do that I need to restart everything and I need to get off the internet it's just very toxic to me and this is not a life choice that makes me happy anymore and the only thing that comes out of it that's good is knowing that I make you guys happy and I won't be I won't be I don't want you guys to think that I'm leaving because I'm betraying you or that I don't care it's just that I really needed to focus on my life this is where it begins I need to start over and I'm so sorry that this is the way I have to do it but I've tried everything else and I can't I can't just continue like this I can't I love sharing my life with you you guys mean so much to me I can't even begin to explain how much you really mean to me and I wish I could show you guys how much I mean this is the most I can do and I know this video won't be up for long but I just needed to tell you guys without just deleting my channel I wanted at least while you guys quickly and that this is this is it I can't take this much pressure I can't I know that there's a lot of people who can and that they they're great people but I can't I'm not one of those people who can take this much oh so I decided to make my very last video in the placement I make it so many videos before what does my um my favorite place but I'm sure you guys have a lot of videos um it's kind of really gross sweet home but that would be a good place slide out um you guys very much and I really never want you to forget that because every time I said that I really meant it and I will never not love you guys there's not a day when I don't think about all of you and I know that there will never be a day when I don't really hope you know wanted was happy genuinely happy lives you could possibly live and just know that I'll miss you guys so so much and I just have to open a new chapter in my life I guess and I need to put the old one never ever ever ever forget to keep smiling because it's so important I want you guys all to remember that you are all important I really didn't mean that because you are I love you guys pretty much I don't really I know about very good with words I do love you and all my fats will be when my mom loves you guys thank you so much you're just up and down crazy where in my life thank you and I love you okay right	Character count: 2993 | Duration in seconds: 356 | Characters per second: 8.4
https://www.youtube.com/watch?v=yyhb_c-lD6o		Terrell's goodbye video.	it was some everybody it's me Sorrell you know I'm making this video right now it's to say goodbye basically my life is a mess and I don't think there's any way it will ever change I don't think I'll ever get any better than wait and then the way it is right now all I do is feel pain and suffering every single day it's when if we're sentient that's all I feel is pain and that's why I just want to be happy you know I just want to be happy I don't think there is any way that ever be able to be happy again I have the best family in the world you know my mother my brothers directly to me and I want to miss them so much and I just I just feel that about me and their lives right now anymore he'll be at peace I brought them so much stress over the years that's my situation and I just want my film be at peace my best friend ugalla best friend my whole entire life you've been such a great mother to be my brothers and and I love you more than anything just wrong this moment I've ever known in my hero you're my hero my cloud shoe when I was dealing my situation for seven years I could have done that without you you were there for my side the whole entire time never gave up on me you always believed in me with other people most of the world was against me you were you step on my side and for me I love you for that and I thank you for that I don't want you to be sad I don't get sad because what I'm doing I'm about to do but I just want you to know that I'm doing this so I can be at peace I shall hurt my brothers because the last thing when it was her your brothers mom I just want you to get healthy it's stronger yet you know I wish to live a long life one was to die old woman no CC of all long life I don't like that you're sick I hate it so much I saw much the gal for you again do it please please help please I beg you how much the help and it's not I love you so much I think you're everything I'm gonna miss you I don't know where I'm going but wherever I will be going I just I know something better than want to deal with right now on this earth so please don't be sad please like I said please take care Kai garnish I lived a long life I'm 30 years old I'm 30 years old right now I just I'm 30 and I lived a long life even though my life was messed up these last seven eight years I belong life I see why some red go but units take care of hi guys beat she was young he said we find a little brother any means okay next to mine - or I love you - or I don't know where you've been stepping out now hoping to see you but you can come around I love you our brothers but this order I've no need for 26 years now you make you so proud they're smart intelligent young man who's gonna have a bright future you know take a big gimmick lot of money one day thank I guess I know that for a fact and what's that money I wish to take care of okay some of that money you're gonna make it one day take care of her okay I love you destroy I wish I could have seen you you know touch them selfies with you or something since I've been home but I don't know where you were I'm already next step I love you too brother I'll give you a real close and we are a special bond just know that I love you so much you make me so proud I would thank you for getting this apartment for me it'll cut out from you Greg came home working two jobs two jobs that's 23 and 20 years old we're working two jobs just help me out that means lots of that is why thank you for everything I'm glad we took all the selfies together listen I love you so much take care of my okay please good luck last but not least my next brother Chi Chi a little bit me I love I don't hurt and then Smiley's gonna hurt you a lot you know what a do we what I'm about to do you know because you're so young but just know that lucky and a product and i wanted world - you're real smart man okay go to college get a good job do some of your life I wish we'll play some sports don't use that size of yours put an actual sports you know some football or basketball or something caca so much and mari kai Mutulu one segundus brothers mari ty I wish boats to get married families have a bunch of kids get my some grandkids she needs some grandkids so get my some grandkids are in Kyle can't get married have a bunch of kids you don't get my some blankets especially got spoiled okay maybe you could have dumped a granddaughter you know since Charlestown was always all those boys maybe give her a couple granddaughters so she can spoil them that level my brother's a low-volume a short Mark III level 3 next up now wants to come out of Frank did I just met you you know you see you're a real good man you know not you but she wrote ojq my heart and I wish the please please take care of it Mordecai take care of you know kind of like suscribe take care of the please help them all get healthy again yeah well thank you for having my back you know I have my family's back use lots of use I want to thank you for that ok next step of my friends mark Shannon and will the three of you you know where their talk my call from my whole situation because a real good friends but I really pushing because I've my back and being affirmed all these years marker about you forever Jana that goes for you too I've known you forever associated you know you talk about best friends and I miss you guys let's take you though thank you having my back will let us meet - well you're gonna do I didn't know you that laundry for several years now you're real could do with me being black boys when you laugh you're real good do it man please do this for me I have a red address book right here Saturday for two names people who wish to contact for me Damien Damien sucks his last name but you look for is Damien the second one is George Damon George contact the two of them no more explosives present and where was that you know and tell them I'm the best take it me I have my back you'd always been good friends to me so please do that for me okay Damian George next up I want to say goodbye thank you - Louis but she was such an angel was such an angel you've been that way for years I want to thank you for everything done for me thank you so much Jose Thank You Jose for having my back to help me and Aaron haven't met you but I heard that he was shot help me and I appreciate that so Aaron Thanks three thank you three so much for being here had my back thank you I wanna say I love I love my family mom love you so much I love you so much so much that kills me that I can't live and be happy you know so I could you know hang out with you don't take care of you look out for you you know kills me I can't be happy but it's possible Gabby its policy my heart aches autumns propane you know so has to do or wouldn't do color I love so much please only court must do because my brother so please don't hate you guys telephone all my Stanley and Friends of Allah thank you and I just want the world now I did not do what I was accused those I would never harmed anyone anyone anyone know prism of harm this world was myself I would never arm anybody else you know just take this to the grave my last words you know I'm innocent you know so you know here the local town on the other side - I'm innocent are people that are like that but my case is changing with them really and I would never harm anybody nobody I'm the most kindest person you will ever meet I love kids people old people anybody any race sexual orientation anybody I love that I love telling everybody I love everybody everybody our harmony so the fact that be able to choose something so you know it so vicious hurt me to the core no that's cause you know my family to me a few of my friends - love you guys music goodbye okay mom knocking on my information so you know guessing doesn't you know keep cancer was my people tonight hopefully I go to sleep in our own makeup hippies finally color bananas by	Character count: 7914 | Duration in seconds: 1074 | Characters per second: 7.4
https://www.youtube.com/watch?v=j0a0c21z2HU		REAL Suicide Video.	hi my name is Stephanie I don't really know how to start this so I'm just gonna say what's on my mind I'm sorry I'm not perfect sorry I'm not good enough I'm sorry that I fucked everything up I never wanted my life to end up like this for God's sake today was suicide awareness day and I just wanna fucking die I used to think there was some purpose in their life I can't find any anymore I don't know why I'm still alive and hope to be alive I'm not a good person I'm so sorry for not being good enough mom I'm sorry that I didn't treat right I love you I love you mom they do I'm sorry for all the mean things I've ever said to you Todd thank you being here for me you're my hero you're my hero I love you please don't be sad about this I wanna make things okay again but I can't Kayla Kayla you're my best friend and I love you and I'm sorry for giving up I know you believe in me I just can't do it anymore and I'm sorry I wish it was stronger than this so this is it this is it I'm sorry's in the world I just I can't handle it anymore I'm sorry	Character count: 1050 | Duration in seconds: 251 | Characters per second: 4.2
https://www.youtube.com/watch?v=7PfjWZb_yac		Goodbye Suicide Hello Happiness	hey how you doing but I'm on much lately just been so weak sorry about that oh you guys who thought keep it up on post never did I will have to turn my this I coming out and talking to you all anyways I'm here to talk to you about suicide one number one leading deaths in the u.s. probably even around the world us we have main problem bowling suicide thousand main couple episodes reasons breakups social abuse regular abuse physical emotional it happens gives a ton of reasons but happens mainly with teenagers I believe nothing not good because those teenagers haven't lived they haven't experienced all the life they've experienced can you fired from the first job or going on and marrying someone falling above some teenagers do get that not many most teenagers aren't married if they did 15 or anything I'm sure as hell not but suicide it takes that stuff away from that person we all can help that person out you know we can talk to them say what's up man why are you struggling to you why you why are you crying last hour why you kind of work today we can talk to them there's many different ways we can talk to them too don't go straight up them yuck and why are you crying don't do that it's not good try me not subtle but it's easing to it don't straight go in say why you crying today talk to that I mean they're probably not gonna want to just go straight in just let them know you're there for them go to them tell them I'm here got your back if you need anything boss laying into you I'll try and stand up for you don't risk job but trying the person I now can get to whatever they're having problem with maybe they were divorced or having problems with financial you know that maybe they're homeless they're not be able to support themselves with job maybe you offer you your room up to them with them half of the couch for a little while so I can get back on their feet and sell the debt there but also with teenagers if you're walking on the halls and see someone crying don't just go okay they're crying swords normal it is normal but it's not normal just to let it go don't do that you can help someone out many different ways being there it's number one way always let someone know you're there for them if you care about them let them know that don't just blow them off many people go through many different things some are raked shot at beat it up we're just called me names and that takes into them it doesn't mean that you can just let it be if you see you know someone don't do something like that don't let go you can't let that go it's not good there's all different types of suicides we all know that some hang themselves some take pills there's all different kinds tell it a friend of yours or someone you know be one of those people on the list of suicide don't let them be that number on the end of the year nah suicides 2015 don't do that try and help them out don't let them be bullied fired they're fired they may have been fired for a really good reason so just let him go home and just be homeless maybe help them out so many different things you can do I want you all to drive for just one minute every day think of what you go to done I love someone you've all upset you can do that you'll be a better person every day thank you you have a good day you have anything got my email mean comment section I'll put out my facebook and all that junk you all ever need it down here just comment subscribe like be here every day thank you have a good	Character count: 3481 | Duration in seconds: 287 | Characters per second: 12.1
