Distress (0) vs Suicide (1),Video id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1,3.565074904906102,2.272235976399412,5.285514780303604,0.0,0.0,2.106762842901069,0.0,0.0,0.027188919239333007,0.030238331100636746,0.0,0.0,0.030268301062662217,0.0,0.0,3.476763883746896,3.381449036163175,3.8189297814905023,3.5954917360282828,0.42855123114963706,0.008521428098559894,1.2671099029457529,0.2587940985370063,0.0,0.6159657616398115
0,2,1.434403397428634,0.5697445959230951,0.6476050838186828,0.14504295067940667,2.661360662135767,0.6338713027647684,0.13015358350669293,3.977426879247918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2946248448243933,1.2862693729070978,0.7131579320268276,0.8131766283551335,0.7063232850897103,0.5503134289578853,0.0,0.5516898485919737,0.5486609112690217,0.7153880640284725
0,3,11.70845581417252,21.099239268798918,19.971914046180693,4.993861504095208,3.0541174938960842,27.043554433568413,1.9816173417997136,1.114767101621173,3.0237838161328026,2.419340091075971,1.456888381860017,1.0036060317819069,2.2868809619260477,1.4609258248632089,0.8915611335731841,7.526396607504354,7.77658451013696,5.599563099829884,11.120308659136919,6.6379781564533324,1.0621245276563858,4.985549937557709,5.2716543263606335,0.3037348504138693,4.676603193348334
0,4,1.0537995326431435,1.428571588620699,1.0772106737972493,0.0,0.0,0.9656392464558715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654565578467279,0.9480241886225613,0.8197232648070298,0.6881247869897981,0.4200075913465935,0.0,0.0,0.16300751803195587,0.0,0.43785969967794863
1,5,0.5776107045865113,0.6323564714453357,5.057995755281541,0.0,0.0,7.025189347594214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226731749232856,0.5223674346506518,0.4019483014091517,0.42950774381974716,0.1063797210632922,0.0,0.0,0.11682697429216961,0.0,0.4375441764903666
0,6,1.5882977902739874,0.4057340018597404,0.3475585722289374,0.0,0.13938582799244295,0.9694265500115027,0.0,1.1600868059403586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198697072680029,1.055220268152467,0.473792383876955,0.1417856280072659,0.7687700301380666,0.0,0.08700954840298555,1.762909852379797,0.0,0.10235285960975368
1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,15.55405357418016,25.695511701583566,24.086360187715464,1.3916575559116737,1.8275095858688895,29.74818325436634,2.0122873679991344,2.3253004589064123,0.7227989204082403,1.1407500056019126,0.9823251542985296,0.28880978738508245,0.6742066878689736,0.5068116192962202,0.28080309531588243,13.484319919646126,12.389565716226727,8.83563597716051,9.501817317702557,5.094826071399475,2.011981570821212,1.818205079611276,0.3031644957501021,0.2996509918727768,3.171800429454788
0,9,0.5166905055958851,0.182133715498927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821787361294169,0.6852310523868114,0.6512555685175656,0.4763630854063536,0.5202637677974564,0.0,0.009731394039618417,0.0,0.0,0.5449888658698538
0,10,1.0471515930818793,0.6943923429741126,0.7044840134651306,0.0,0.0,0.38199164995290713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639947809586548,0.8851950955578746,1.1948830510199597,1.2251574779144663,0.40176636213502925,0.0,0.0,0.4635023803891802,0.0,0.34309760766563413
